sep=;
Migros Bank (CH) Fonds – Sustainable 45 V - CH0102706105 (CHF)
Date;CCY Chart Price;Chart Price;CCY Adjusted Chart Price;Adjusted Chart Price;CCY Total Return Chart Price;Total Return Chart Price;Net Asset Value;Issue Price;Redemption Price;Closing Price
2019-10-21;CHF;142,97;CHF;142,97;CHF;150,326;142,97;;;
2019-10-22;CHF;143,25;CHF;143,25;CHF;150,62;143,25;;;
2019-10-23;CHF;143,36;CHF;143,36;CHF;150,736;143,36;;;
2019-10-24;CHF;143,72;CHF;143,72;CHF;151,115;143,72;;;
2019-10-25;CHF;143,99;CHF;143,99;CHF;151,399;143,99;;;
2019-10-28;CHF;144,13;CHF;144,13;CHF;151,546;144,13;;;
2019-10-29;CHF;144,21;CHF;144,21;CHF;151,63;144,21;;;
2019-10-30;CHF;144,26;CHF;144,26;CHF;151,682;144,26;;;
2019-10-31;CHF;144,24;CHF;144,24;CHF;151,661;144,24;;;
2019-11-01;CHF;144,42;CHF;144,42;CHF;151,851;144,42;;;
2019-11-04;CHF;144,77;CHF;144,77;CHF;152,219;144,77;;;
2019-11-05;CHF;144,59;CHF;144,59;CHF;152,029;144,59;;;
2019-11-06;CHF;144,77;CHF;144,77;CHF;152,219;144,77;;;
2019-11-07;CHF;144,81;CHF;144,81;CHF;152,261;144,81;;;
2019-11-08;CHF;144,73;CHF;144,73;CHF;152,177;144,73;;;
2019-11-11;CHF;144,63;CHF;144,63;CHF;152,071;144,63;;;
2019-11-12;CHF;144,64;CHF;144,64;CHF;152,082;144,64;;;
2019-11-13;CHF;144,69;CHF;144,69;CHF;152,135;144,69;;;
2019-11-14;CHF;144,55;CHF;144,55;CHF;151,987;144,55;;;
2019-11-15;CHF;145,04;CHF;145,04;CHF;152,503;145,04;;;
2019-11-18;CHF;145,21;CHF;145,21;CHF;152,681;145,21;;;
2019-11-19;CHF;145,33;CHF;145,33;CHF;152,807;145,33;;;
2019-11-20;CHF;145,44;CHF;145,44;CHF;152,923;145,44;;;
2019-11-21;CHF;145,05;CHF;145,05;CHF;152,513;145,05;;;
2019-11-22;CHF;145,33;CHF;145,33;CHF;152,807;145,33;;;
2019-11-25;CHF;145,86;CHF;145,86;CHF;153,365;145,86;;;
2019-11-26;CHF;146,24;CHF;146,24;CHF;153,764;146,24;;;
2019-11-27;CHF;146,43;CHF;146,43;CHF;153,964;146,43;;;
2019-11-28;CHF;146,35;CHF;146,35;CHF;153,88;146,35;;;
2019-11-29;CHF;146,3;CHF;146,3;CHF;153,827;146,3;;;
2019-12-02;CHF;145,32;CHF;145,32;CHF;152,797;145,32;;;
2019-12-03;CHF;144,81;CHF;144,81;CHF;152,261;144,81;;;
2019-12-04;CHF;145,45;CHF;145,45;CHF;152,934;145,45;;;
2019-12-05;CHF;145,43;CHF;145,43;CHF;152,913;145,43;;;
2019-12-06;CHF;146,09;CHF;146,09;CHF;153,607;146,09;;;
2019-12-09;CHF;145,95;CHF;145,95;CHF;153,459;145,95;;;
2019-12-10;CHF;145,49;CHF;145,49;CHF;152,976;145,49;;;
2019-12-11;CHF;145,68;CHF;145,68;CHF;153,175;145,68;;;
2019-12-12;CHF;145,98;CHF;145,98;CHF;153,491;145,98;;;
2019-12-13;CHF;145,96;CHF;145,96;CHF;153,47;145,96;;;
2019-12-16;CHF;146,67;CHF;146,67;CHF;154,216;146,67;;;
2019-12-17;CHF;146,39;CHF;146,39;CHF;153,922;146,39;;;
2019-12-18;CHF;146,37;CHF;146,37;CHF;153,901;146,37;;;
2019-12-19;CHF;146,33;CHF;146,33;CHF;153,859;146,33;;;
2019-12-20;CHF;147,03;CHF;147,03;CHF;154,595;147,03;;;
2019-12-23;CHF;147,12;CHF;147,12;CHF;154,69;147,12;;;
2019-12-27;CHF;147,21;CHF;147,21;CHF;154,784;147,21;;;
2019-12-30;CHF;146,23;CHF;146,23;CHF;153,754;146,23;;;
2019-12-31;CHF;146,26;CHF;146,26;CHF;153,785;146,26;;;
2020-01-03;CHF;146,96;CHF;146,96;CHF;154,521;146,96;;;
2020-01-06;CHF;146,92;CHF;146,92;CHF;154,479;146,92;;;
2020-01-07;CHF;147,08;CHF;147,08;CHF;154,648;147,08;;;
2020-01-08;CHF;146,89;CHF;146,89;CHF;154,448;146,89;;;
2020-01-09;CHF;147;CHF;147;CHF;154,563;147;;;
2020-01-10;CHF;147,06;CHF;147,06;CHF;154,627;147,06;;;
2020-01-13;CHF;146,93;CHF;146,93;CHF;154,49;146,93;;;
2020-01-14;CHF;146,99;CHF;146,99;CHF;154,553;146,99;;;
2020-01-15;CHF;147,17;CHF;147,17;CHF;154,742;147,17;;;
2020-01-16;CHF;147,38;CHF;147,38;CHF;154,963;147,38;;;
2020-01-17;CHF;147,95;CHF;147,95;CHF;155,562;147,95;;;
2020-01-20;CHF;148,1;CHF;148,1;CHF;155,72;148,1;;;
2020-01-21;CHF;148,42;CHF;148,42;CHF;156,056;148,42;;;
2020-01-22;CHF;148,65;CHF;148,65;CHF;156,298;148,65;;;
2020-01-23;CHF;148,28;CHF;148,28;CHF;155,909;148,28;;;
2020-01-24;CHF;148,69;CHF;148,69;CHF;156,34;148,69;;;
2020-01-27;CHF;147,59;CHF;147,59;CHF;155,184;147,59;;;
2020-01-28;CHF;148,03;CHF;148,03;CHF;155,646;148,03;;;
2020-01-29;CHF;148,39;CHF;148,39;CHF;156,025;148,39;;;
2020-01-30;CHF;147,76;CHF;147,76;CHF;155,363;147,76;;;
2020-01-31;CHF;147,17;CHF;147,17;CHF;154,742;147,17;;;
2020-02-03;CHF;147,44;CHF;147,44;CHF;155,026;147,44;;;
2020-02-04;CHF;148,41;CHF;148,41;CHF;156,046;148,41;;;
2020-02-05;CHF;149,18;CHF;149,18;CHF;156,856;149,18;;;
2020-02-06;CHF;149,33;CHF;149,33;CHF;157,013;149,33;;;
